Input,Target
"six chemises, je pense, et six coiffes aussi.","que vous aviez souffert sa vue et ses harangues. mais je n'ai point pris foi sur ces méchantes langues ;"
"six chemises, je pense, et six coiffes aussi.","et j'ai voulu gager que c'était faussement…"
"mon dieu, ne gagez pas, vous perdriez vraiment.","quoi ! c'est la vérité qu'un homme…"
"chose sûre. il n'a presque bougé de chez nous, je vous jure.","cet aveu qu'elle fait avec sincérité, me marque pour le moins son ingénuité."
"chose sûre. il n'a presque bougé de chez nous, je vous jure.","mais il me semble, agnès, si ma mémoire est bonne, que j'avais défendu que vous vissiez personne."
"oui : mais quand je l'ai vu, vous ignorez pourquoi, et vous en auriez fait, sans doute, autant que moi.","peut-être : mais enfin, contez-moi cette histoire."
"elle est fort étonnante et difficile à croire. j'étais sur le balcon à travailler au frais :","fort bien."
"lorsque je vis passer sous les arbres d'auprès un jeune homme bien fait, qui rencontrant ma vue,","fort bien."
"d'une humble révérence aussitôt me salue : moi, pour ne point manquer à la civilité","fort bien."
"je fis la révérence aussi de mon côté. soudain, il me refait une autre révérence.","fort bien."
"moi, j'en refais de même une autre en diligence ; et lui d'une troisième aussitôt repartant,","fort bien."
"d'une troisième aussi j'y repars à l'instant. il passe, vient, repasse, et toujours de plus belle","fort bien."
"me fait à chaque fois révérence nouvelle. et moi, qui tous ces tours fixement regardais,","fort bien."
"nouvelle révérence aussi je lui rendais. tant, que si sur ce point la nuit ne fut venue,","fort bien."
"toujours comme cela je me serais tenue. ne voulant point céder et recevoir l'ennui,","fort bien."
"qu'il me pût estimer moins civile que lui.","fort bien."
"le lendemain étant sur notre porte, une vieille m'aborde en parlant de la sorte.","ah suppôt de satan, exécrable damnée."
"mon enfant, le bon dieu puisse-t-il vous bénir, et dans tous vos attraits longtemps vous maintenir.","ah suppôt de satan, exécrable damnée."
"il ne vous a pas faite une belle personne, afin de mal user des choses qu'il vous donne.","ah suppôt de satan, exécrable damnée."
"et vous devez savoir que vous avez blessé un cœur, qui de s'en plaindre est aujourd'hui forcé.","ah suppôt de satan, exécrable damnée."
"moi, j'ai blessé quelqu'un ? *fis-je toute étonnée*, oui, *dit-elle*, blessé, mais blessé tout de bon ;","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"et c'est l'homme qu'hier vous vîtes du balcon. hélas ! qui pourrait, *dis-je*, en avoir été cause ?","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"sur lui sans y penser, fis-je choir quelque chose ? non, *dit-elle*, vos yeux ont fait ce coup fatal,","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"et c'est de leurs regards qu'est venu tout son mal. hé, mon dieu ! ma surprise est, *fis-je*, sans seconde.","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"mes yeux ont-ils du mal pour en donner au monde ? oui, *fit-elle*, vos yeux, pour causer le trépas","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"ma fille, ont un venin que vous ne savez pas. en un mot, il languit le pauvre misérable ;","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"et s'il faut, *poursuivit la vieille charitable*, que votre cruauté lui refuse un secours,","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"c'est un homme à porter en terre dans deux jours. mon dieu ! j'en aurais, dis-je, une douleur bien grande.","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"mais pour le secourir, qu'est-ce qu'il me demande ? mon enfant, *me dit-elle*, il ne veut obtenir,","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"que le bien de vous voir et vous entretenir. vos yeux peuvent eux seuls empêcher sa ruine,","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"et du mal qu'ils ont fait être la médecine. hélas ! volontiers, *dis-je*, et puisqu'il est ainsi,","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"il peut tant qu'il voudra me venir voir ici.","ah ! sorcière maudite, empoisonneuse d'âmes, puisse l'enfer payer tes charitables trames."
"voilà comme il me vit et reçut guérison. vous-même, à votre avis, n'ai-je pas eu raison ?","tout cela n'est parti que d'une âme innocente : et j'en dois accuser mon absence imprudente,"
"et pouvais-je, après tout, avoir la conscience de le laisser mourir faute d'une assistance ?","qui sans guide a laissé cette bonté de mœurs exposée aux aguets des rusés séducteurs."
"moi qui compatis tant aux gens qu'on fait souffrir, et ne puis sans pleurer voir un poulet mourir.","je crains que le pendard, dans ses vœux téméraires, un peu plus fort que jeu n'ait poussé les affaires."
"qu'avez-vous ; vous grondez, ce me semble, un petit. est-ce que c'est mal fait ce que je vous ai dit ?","non. mais de cette vue apprenez-moi les suites, et comme le jeune homme a passé ses visites."
"hélas ! si vous saviez, comme il était ravi. comme il perdit son mal, sitôt que je le vis ;","oui ; mais que faisait-il étant seul avec vous ?"
"le présent qu'il m'a fait d'une belle cassette, et l'argent qu'en ont eu notre alain et georgette.","oui ; mais que faisait-il étant seul avec vous ?"
"vous l'aimeriez sans doute, et diriez comme nous…","oui ; mais que faisait-il étant seul avec vous ?"
"il jurait qu'il m'aimait d'une amour sans seconde : et me disait des mots les plus gentils du monde :","ô fâcheux examen d'un mystère fatal, où l'examinateur souffre seul tout le mal !"
"des choses que jamais rien ne peut égaler ; et dont, toutes les fois que je l'entends parler,","à agnès. outre tous ces discours, toutes ces gentillesses,"
"la douceur me chatouille, et là-dedans remue certain je ne sais quoi, dont je suis toute émue.","ne vous faisait-il point aussi quelques caresses ?"
"oh tant ; il me prenait et les mains et les bras, et de me les baiser il n'était jamais las.","ne vous a-t-il point pris, agnès, quelque autre chose… la voyant interdite."
"oh tant ; il me prenait et les mains et les bras, et de me les baiser il n'était jamais las.","ouf."
"hé, il m'a…","quoi ?"
"pris…","euh !"
"le…","plaît-il ?"
"je n'ose, et vous vous fâcherez peut-être contre moi.","non."
"si fait.","mon dieu ! non."
"jurez donc votre foi.","ma foi, soit."
"il m'a pris… vous serez en colère.","non."
"si.","non, non, non, non ! diantre ! que de mystère ! qu'est-ce qu'il vous a pris ?"
"il…","je souffre en damné."
"il m'a pris le ruban que vous m'aviez donné. à vous dire le vrai, je n'ai pu m'en défendre.","passe pour le ruban. mais je voulais apprendre, s'il ne vous a rien fait que vous baiser les bras."
"comment. est-ce qu'on fait d'autres choses ?","non pas. mais pour guérir du mal qu'il dit qui le possède,"
"comment. est-ce qu'on fait d'autres choses ?","n'a-t-il point exigé de vous d'autre remède ?"
"non. vous pouvez juger s'il en eût demandé, que pour le secourir j'aurais tout accordé.","grâce aux bontés du ciel, j'en suis quitte à bon compte. si j'y retombe plus je veux bien qu'on m'affronte."
"non. vous pouvez juger s'il en eût demandé, que pour le secourir j'aurais tout accordé.","chut. de votre innocence, agnès, c'est un effet, je ne vous en dis mot, ce qui s'est fait est fait."
"non. vous pouvez juger s'il en eût demandé, que pour le secourir j'aurais tout accordé.","je sais qu'en vous flattant le galant ne désire que de vous abuser, et puis après s'en rire."
"oh ! point. il me l'a dit plus de vingt fois à moi.","ah ! vous ne savez pas ce que c'est que sa foi. mais enfin : apprenez qu'accepter des cassettes,"
"oh ! point. il me l'a dit plus de vingt fois à moi.","et de ces beaux blondins écouter les sornettes : que se laisser par eux à force de langueur"
"oh ! point. il me l'a dit plus de vingt fois à moi.","baiser ainsi les mains, et chatouiller le cœur ; est un péché mortel des plus gros qu'il se fasse."
"un péché, dites-vous, et la raison de grâce ?","la raison ? la raison, est l'arrêt prononcé, que par ces actions le ciel est courroucé."
"courroucé. mais pourquoi faut-il qu'il s'en courrouce ? c'est une chose, hélas ! si plaisante et si douce.","oui. c'est un grand plaisir que toutes ces tendresses, ces propos si gentils, et ces douces caresses :"
"j'admire quelle joie on goûte à tout cela. et je ne savais point encor ces choses-là.","mais il faut le goûter en toute honnêteté, et qu'en se mariant le crime en soit ôté."
"n'est-ce pas un péché lorsque l'on se marie ?","non."
"mariez-moi donc promptement, je vous prie.","si vous le souhaitez, je le souhaite aussi, et pour vous marier on me revoit ici."
"est-il possible ?","oui."
"que vous me ferez aise !","oui ; je ne doute point que l'hymen ne vous plaise."
"vous nous voulez nous deux…","rien de plus assuré."
"que si cela se fait, je vous caresserai !","hé, la chose sera de ma part réciproque."
"je ne reconnais point, pour moi, quand on se moque. parlez-vous tout de bon ?","oui, vous le pourrez voir."
"nous serons mariés ?","oui."
"mais quand ?","dès ce soir ?"
"dès ce soir.","dès ce soir. cela vous fait donc rire ?"
"oui.","vous voir bien contente, est ce que je désire."
"hélas ! que je vous ai grande obligation ! et qu'avec lui j'aurai de satisfaction !","avec qui ?"
"avec… là.","là… là n'est pas mon compte. à choisir un mari, vous êtes un peu prompte."
"avec… là.","c'est un autre en un mot que je vous tiens tout prêt, et quant au monsieur, là… je prétends, s'il vous plaît,"
"avec… là.","dût le mettre au tombeau le mal dont il vous berce, qu'avez lui désormais vous rompiez tout commerce ;"
"avec… là.","que venant au logis, pour votre compliment vous lui fermiez au nez la porte honnêtement,"
"avec… là.","et lui jetant, s'il heurte, un grès par la fenêtre, l'obligiez tout de bon à ne plus y paraître."
"avec… là.","m'entendez-vous, agnès ? moi, caché dans un coin, de votre procédé je serai le témoin."
"las ! il est si bien fait. c'est…","ah que de langage !"
"je n'aurai pas le cœur…","point de bruit davantage. montez là-haut."
"mais quoi, voulez-vous…","c'est assez."
"oui : tout a bien été, ma joie est sans pareille. vous avez là suivi mes ordres à merveille :","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"confondu de tout point le blondin séducteur ; et voilà de quoi sert un usage directeur.","mais…"
"votre innocence, agnès, avait été surprise, voyez, sans y penser où vous vous étiez mise.","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"vous enfiliez tout droit, sans mon instruction, le grand chemin d'enfer et de perdition.","mais…"
"de tous ces damoiseaux on sait trop les coutumes. ils ont de beaux canons, force rubans, et plumes,","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"grands cheveux, belles dents, et des propos fort doux : mais comme je vous dis la griffe est là-dessous,","mais…"
"et ce sont vrais satans, dont la gueule altérée de l'honneur féminin cherche à faire curée.","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"mais encore une fois, grâce au soin apporté, vous en êtes sortie avec honnêteté.","mais…"
"l'air dont je vous ai vu lui jeter cette pierre, qui de tous ses desseins a mis l'espoir par terre,","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"me confirme encore mieux à ne point différer les noces, où je dis qu'il vous faut préparer.","mais…"
"mais avant toute chose il est bon de vous faire quelque petit discours, qui vous soit salutaire.","de toutes vos leçons nous nous souviendrons bien. cet autre monsieur-là nous en faisait accroire."
"un siège au frais ici. vous, si jamais en rien…","mais…"
"s'il entre jamais, je veux jamais ne boire. aussi bien est-ce un sot, il nous a l'autre fois","ayez donc pour souper tout ce que je désire ; et pour notre contrat, comme je viens de dire,"
"donné deux écus d'or qui n'étaient pas de poids.","faites venir ici l'un ou l'autre au retour, le notaire qui loge au coin de ce carfour."
"agnès, pour m'écouter, laissez-là votre ouvrage. levez un peu la tête, et tournez le visage.","les maximes du mariage, ou les devoirs de la femme mariée avec son exercice journalier"
