INPUT,TARGET
"Ce que je sais faire, Monsieur ? Employez-moi seulement en vos affaires de conséquence, en quelque chose d’importance : par exemple, envoyez-moi voir quelle heure il est à une horloge, voir combien le beurre vaut au marché, abreuver un cheval ; c’est alors que vous connaîtrez ce que je sais faire. ",Ce n’est pas cela : c’est qu’il faut que tu contrefasses le médecin. 
"Moi, médecin, Monsieur ! Je suis prêt à faire tout ce qu’il vous plaira ; mais pour faire le médecin, je suis assez votre serviteur pour n’en rien faire du tout ; et par quel bout m’y prendre, bon Dieu ? Ma foi ! Monsieur, vous vous moquez de moi. ","Si tu veux entreprendre cela, va, je te donnerai dix pistoles. "
"Ah ! Pour dix pistoles, je ne dis pas que je ne sois médecin ; car, voyez-vous bien, Monsieur ? Je n’ai pas l’esprit tant, tant subtil, pour vous dire la vérité ; mais, quand je serai médecin, où irai-je ? ","Chez le bonhomme Gorgibus, voir sa fille, qui est malade ; mais tu es un lourdaud qui, au lieu de bien faire, pourrais bien... "
"Hé ! Mon Dieu, Monsieur, ne soyez point en peine ; je vous réponds que je ferai aussi bien mourir une personne qu’aucun médecin qui soit dans la ville. On dit un proverbe, d’ordinaire : Après la mort le médecin ; mais vous verrez que, si je m’en mêle, on dira : Après le médecin, gare la mort ! Mais néanmoins, quand je songe, cela est bien difficile de faire le médecin ; et si je ne fais rien qui vaille... ? ","Il n’y a rien de si facile en cette rencontre : Gorgibus est un homme simple, grossier, qui se laissera étourdir de ton discours, pourvu que tu parles d’Hippocrate et de Galien, et que tu sois un peu effronté. "
"C’est-à-dire qu’il lui faudra parler philosophie, mathématique. Laissez-moi faire ; s’il est un homme facile, comme vous le dites, je vous réponds de tout ; venez seulement me faire avoir un habit de médecin, et m’instruire de ce qu’il faut faire, et me donner mes licences, qui sont les dix pistoles promises. ","Allez vitement chercher un médecin ; car ma fille est bien malade, et dépêchez-vous. "
"Que diable aussi ! Pourquoi vouloir donner votre fille à un vieillard ? Croyez-vous que ce ne soit pas le désir qu’elle a d’avoir un jeune homme qui la travaille ? Voyez-vous la connexité qu’il y a, etc. ",Va-t’en vite : je vois bien que cette maladie-là reculera bien les noces. 
"Et c’est ce qui me fait enrager : je croyais refaire mon ventre d’une bonne carrelure, et m’en voilà sevré. Je m’en vais chercher un médecin pour moi aussi bien que pour votre fille ; je suis désespéré. ","Je vous trouve à propos, mon oncle, pour vous apprendre une bonne nouvelle. Je vous amène le plus habile médecin du monde, un homme qui vient des pays étrangers, qui sait les plus beaux secrets, et qui sans doute guérira ma cousine. On me l’a indiqué par bonheur, et je vous l’amène. Il est si savant que je voudrais de bon cœur être malade, afin qu’il me guérît. "
Où est-il donc ? ,"Le voilà qui me suit ; tenez, le voilà. "
"Très humble serviteur à Monsieur le médecin ! Je vous envoie quérir pour voir ma fille, qui est malade ; je mets toute mon espérance en vous. ","Hippocrate dit, et Galien par vives raisons persuade qu’une personne ne se porte pas bien quand elle est malade. Vous avez raison de mettre votre espérance en moi ; car je suis le plus grand, le plus habile, le plus docte médecin qui soit dans la faculté végétale, sensitive et minérale. "
J’en suis fort ravi. ,"Ne vous imaginez pas que je sois un médecin ordinaire, un médecin du commun. Tous les autres médecins ne sont, à mon égard, que des avortons de médecine. J’ai des talents particuliers, j’ai des secrets. Salamalec, salamalec. ""Rodrigue, as-tu du cœur ?"" Signor, si ; segnor, non. Per omnia saecula saeculorum. Mais encore voyons un peu. "
"Hé ! Ce n’est pas lui qui est malade, c’est sa fille. ","Il n’importe : le sang du père et de la fille ne sont qu’une même chose ; et par l’altération de celui du père, je puis connaître la maladie de la fille. Monsieur Gorgibus, y aurait-il moyen de voir de l’urine de l’égrotante ? "
"Oui-da ; Sabine, vite allez quérir de l’urine de ma fille. Monsieur le médecin, j’ai grand’peur qu’elle ne meure. ","Ah ! Qu’elle s’en garde bien ! Il ne faut pas qu’elle s’amuse à se laisser mourir sans l’ordonnance du médecin. Voilà de l’urine qui marque grande chaleur, grande inflammation dans les intestins : elle n’est pas tant mauvaise pourtant. "
"Hé quoi ? Monsieur, vous l’avalez ? ","Ne vous étonnez pas de cela ; les médecins, d’ordinaire, se contentent de la regarder ; mais moi, qui suis un médecin hors du commun, je l’avale, parce qu’avec le goût je discerne bien mieux la cause et les suites de la maladie. Mais, à vous dire la vérité, il y en avait trop peu pour asseoir un bon jugement : qu’on la fasse encore pisser. "
J’ai bien eu de la peine à la faire pisser. ,"Que cela ? Voilà bien de quoi ! Faites-la pisser copieusement, copieusement. Si tous les malades pissent de la sorte, je veux être médecin toute ma vie. "
Voilà tout ce qu’on peut avoir : elle ne peut pas pisser davantage. ,"Quoi ? Monsieur Gorgibus, votre fille ne pisse que des gouttes ! Voilà une pauvre pisseuse que votre fille ; je vois bien qu’il faudra que je lui ordonne une potion pissative. N’y aurait-il pas moyen de voir la malade ? "
"Elle est levée ; si vous voulez, je la ferai venir. ","Hé bien ! Mademoiselle, vous êtes malade ? "
"Oui, Monsieur. ","Tant pis ! C’est une marque que vous ne vous portez pas bien. Sentez-vous de grandes douleurs à la tête, aux reins ? "
"Oui, Monsieur. ","C’est fort bien fait. Oui, ce grand médecin, au chapitre qu’il a fait de la nature des animaux, dit... cent belles choses ; et comme les humeurs qui ont de la connexité ont beaucoup de rapport ; car, par exemple, comme la mélancolie est ennemie de la joie, et que la bile qui se répand par le corps nous fait devenir jaunes, et qu’il n’est rien plus contraire à la santé que la maladie, nous pouvons dire, avec ce grand homme, que votre fille est fort malade. Il faut que je vous fasse une ordonnance. "
"Vite une table, du papier, de l’encre. ",Y a-t-il ici quelqu’un qui sache écrire ? 
Est-ce que vous ne le savez point ? ,"Ah ! Je ne m’en souvenais pas ; j’ai tant d’affaires dans la tête, que j’oublie la moitié... - Je crois qu’il serait nécessaire que votre fille prît un peu l’air, qu’elle se divertît à la campagne. "
"Nous avons un fort beau jardin, et quelques chambres qui y répondent ; si vous le trouvez à propos, je l’y ferai loger. ","Allons, allons visiter les lieux. "
"J’ai ouï dire que la fille de M. Gorgibus était malade : il faut que je m’informe de sa santé, et que je lui offre mes services comme ami de toute sa famille. Holà ! Holà ! M. Gorgibus y est-il ? ","Monsieur, votre très humble, etc. "
"Ayant appris la maladie de Mademoiselle votre fille, je vous suis venu témoigner la part que j’y prends, et vous faire offre de tout ce qui dépend de moi. ",J’étais là dedans avec le plus savant homme. 
N’y aurait-il pas moyen de l’entretenir un moment ? ,"Monsieur, voilà un fort habile homme de mes amis qui souhaiterait de vous parler et vous entretenir. "
"Je n’ai pas le loisir, monsieur Gorgibus : il faut aller à mes malades. Je ne prendrai pas la droite avec vous, Monsieur. ","Monsieur, après ce que m’a dit M. Gorgibus de votre mérite et de votre savoir, j’ai eu la plus grande passion du monde d’avoir l’honneur de votre connaissance, et j’ai pris la liberté de vous saluer à ce dessein : je crois que vous ne le trouverez pas mauvais. Il faut avouer que tous ceux qui excellent en quelque science sont dignes de grande louange, et particulièrement ceux qui font profession de la médecine, tant à cause de son utilité, que parce qu’elle contient en elle plusieurs autres sciences, ce qui rend sa parfaite connaissance fort difficile ; et c’est fort à propos qu’Hippocrate dit dans son premier aphorisme : Vita brevis, ars vero longa, occasio autem praeceps, experimentum periculosum, judicium difficile. "
Ficile tantina pota baril cambustibus. ,"Vous n’êtes pas de ces médecins qui ne vous appliquez qu’à la médecine qu’on appelle rationale ou dogmatique, et je crois que vous l’exercez tous les jours avec beaucoup de succès : experientia magistra rerum. Les premiers hommes qui firent profession de la médecine furent tellement estimés d’avoir cette belle science, qu’on les mit au nombre des Dieux pour les belles cures qu’ils faisaient tous les jours. Ce n’est pas qu’on doive mépriser un médecin qui n’aurait pas rendu la santé à son malade, parce qu’elle ne dépend pas absolument de ses remèdes, ni de son savoir : Interdum docta plus valet arte malum. Monsieur, j’ai peur de vous être importun : je prends congé de vous, dans l’espérance que j’ai qu’à la première vue j’aurai l’honneur de converser avec vous avec plus de loisir. Vos heures vous sont précieuses, etc. "
Que vous semble de cet homme-là ? ,"Il sait quelque petite chose. S’il fût demeuré tant soit peu davantage, je l’allais mettre sur une matière sublime et relevée. Cependant, je prends congé de vous. "
Hé ! que voulez-vous faire ? ,Je sais bien ce que je vous dois. 
"Vous vous moquez, monsieur Gorgibus. Je n’en prendrai pas, je ne suis pas un homme mercenaire. ",Votre très humble serviteur. 
"Je ne sais ce qu’aura fait Sganarelle : je n’ai point eu de ses nouvelles, et je suis fort en peine où je le pourrois rencontrer. ","Mais bon, le voici. Hé bien ! Sganarelle, qu’as-tu fait depuis que je ne t’ai point vu ? "
"Merveille sur merveille : j’ai si bien fait que Gorgibus me prend pour un habile médecin. Je me suis introduit chez lui, et lui ai conseillé de faire prendre l’air à sa fille, laquelle est à présent dans un appartement qui est au bout de leur jardin, tellement qu’elle est fort éloignée du vieillard, et que vous pouvez l’aller voir commodément. ","Ah ! Que tu me donnes de joie ! Sans perdre de temps, je la vais trouver de ce pas. "
Il faut avouer que ce bonhomme Gorgibus est un vrai lourdaud de se laisser tromper de la sorte. ,"Ah ! ma foi, tout est perdu : c’est à ce coup que voilà la médecine renversée, mais il faut que je le trompe. "
"Bonjour, Monsieur. ","Monsieur, votre serviteur. Vous voyez un pauvre garçon au désespoir ; ne connaissez-vous pas un médecin qui est arrivé depuis peu en cette ville, qui fait des cures admirables ? "
"Oui, je le connais : il vient de sortir de chez moi. ","Je suis son frère, monsieur ; nous sommes gémeaux ; et comme nous nous ressemblons fort, on nous prend quelquefois l’un pour l’autre. "
Je me dédonne au diable si je n’y ai été trompé. Et comme vous nommez-vous ? ,"Narcisse, Monsieur, pour vous rendre service. Il faut que vous sachiez qu’étant dans son cabinet, j’ai répandu deux fioles d’essence qui étaient sur le bout de sa table ; aussitôt il s’est mis dans une colère si étrange contre moi, qu’il m’a mis hors du logis, et ne me veut plus jamais voir, tellement que je suis un pauvre garçon à présent sans appui, sans support, sans aucune connaissance. "
"Allez, je ferai votre paix : je suis de ses amis, et je vous promets de vous remettre avec lui. Je lui parlerai d’abord que je le verrai. ","Je vous serai bien obligé, monsieur Gorgibus. "
"Il faut avouer que, quand les malades ne veulent pas suivre l’avis du médecin, et qu’ils s’abandonnent à la débauche que... ","Monsieur le Médecin, votre très humble serviteur. Je vous demande une grâce. "
"Qu’y a-t-il, Monsieur ? Est-il question de vous rendre service ? ","Monsieur, je viens de rencontrer Monsieur votre frère, qui est tout à fait fâché de... "
"C’est un coquin, monsieur Gorgibus. ",Je vous réponds qu’il est tellement contrit de vous avoir mis en colère... 
